#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,22,16,5,1,54:13,41,53
2,RB Leipzig,RBL,22,15,3,4,41:22,19,48
3,Borussia Dortmund,BVB,22,11,7,4,46:23,23,40
4,1899 Hoffenheim,TSG,22,9,11,2,39:22,17,38
5,Hertha BSC,BSC,22,11,4,7,30:24,6,37
6,Eintracht Frankfurt,SGE,22,10,5,7,25:22,3,35
7,1. FC Köln,KOE,22,8,9,5,31:22,9,33
8,Bayer Leverkusen,B04,22,9,3,10,34:32,2,30
9,SC Freiburg,SCF,22,9,3,10,28:39,-11,30
10,Bor. Mönchengladbach,BMG,22,8,5,9,25:29,-4,29
11,1. FSV Mainz 05,M05,22,8,4,10,31:37,-6,28
12,FC Schalke 04,S04,22,7,6,9,26:23,3,27
13,FC Augsburg,FCA,22,7,6,9,21:28,-7,27
14,VfL Wolfsburg,WOB,22,6,4,12,20:33,-13,22
15,Werder Bremen,SVW,22,6,4,12,28:43,-15,22
16,Hamburger SV,HSV,22,5,5,12,21:45,-24,20
17,FC Ingolstadt 04,FCI,22,5,3,14,19:34,-15,18
18,SV Darmstadt 98,D98,22,3,3,16,15:43,-28,12
