#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,7,5,2,0,18:4,14,17
2,1. FC Köln,KOE,7,4,3,0,12:4,8,15
3,RB Leipzig,RBL,7,4,3,0,12:5,7,15
4,Hertha BSC,BSC,7,4,2,1,12:8,4,14
5,Borussia Dortmund,BVB,7,4,1,2,17:7,10,13
6,1899 Hoffenheim,TSG,7,3,4,0,13:10,3,13
7,1. FSV Mainz 05,M05,7,3,2,2,14:12,2,11
8,Eintracht Frankfurt,SGE,7,3,2,2,10:8,2,11
9,Bor. Mönchengladbach,BMG,7,3,2,2,10:10,0,11
10,Bayer Leverkusen,B04,7,3,1,3,11:9,2,10
11,SC Freiburg,SCF,7,3,0,4,8:11,-3,9
12,FC Augsburg,FCA,7,2,2,3,6:9,-3,8
13,Werder Bremen,SVW,7,2,1,4,9:18,-9,7
14,VfL Wolfsburg,WOB,7,1,3,3,4:8,-4,6
15,SV Darmstadt 98,D98,7,1,2,4,5:14,-9,5
16,FC Schalke 04,S04,7,1,1,5,7:11,-4,4
17,Hamburger SV,HSV,7,0,2,5,2:12,-10,2
18,FC Ingolstadt 04,FCI,7,0,1,6,4:14,-10,1
