#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,21,15,5,1,46:13,33,50
2,RB Leipzig,RBL,21,14,3,4,38:21,17,45
3,Borussia Dortmund,BVB,21,10,7,4,43:23,20,37
4,1899 Hoffenheim,TSG,21,9,10,2,38:21,17,37
5,Eintracht Frankfurt,SGE,21,10,5,6,25:20,5,35
6,Hertha BSC,BSC,21,10,4,7,28:24,4,34
7,1. FC Köln,KOE,21,8,9,4,30:19,11,33
8,Bayer Leverkusen,B04,21,9,3,9,34:30,4,30
9,SC Freiburg,SCF,21,9,3,9,28:36,-8,30
10,FC Schalke 04,S04,21,7,5,9,25:22,3,26
11,Bor. Mönchengladbach,BMG,21,7,5,9,23:29,-6,26
12,1. FSV Mainz 05,M05,21,7,4,10,29:37,-8,25
13,FC Augsburg,FCA,21,6,6,9,19:27,-8,24
14,VfL Wolfsburg,WOB,21,6,4,11,19:31,-12,22
15,Hamburger SV,HSV,21,5,5,11,21:37,-16,20
16,Werder Bremen,SVW,21,5,4,12,26:42,-16,19
17,FC Ingolstadt 04,FCI,21,5,3,13,19:32,-13,18
18,SV Darmstadt 98,D98,21,3,3,15,14:41,-27,12
