#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,12,9,3,0,27:10,17,30
2,Bayern München,FCB,12,8,3,1,26:8,18,27
3,Hertha BSC,BSC,12,7,3,2,19:11,8,24
4,Eintracht Frankfurt,SGE,12,7,3,2,18:10,8,24
5,1. FC Köln,KOE,12,6,4,2,18:8,10,22
6,1899 Hoffenheim,TSG,12,5,7,0,21:14,7,22
7,Borussia Dortmund,BVB,12,6,3,3,27:14,13,21
8,FC Schalke 04,S04,12,5,2,5,17:13,4,17
9,1. FSV Mainz 05,M05,12,5,2,5,22:22,0,17
10,Bayer Leverkusen,B04,12,5,1,6,19:20,-1,16
11,SC Freiburg,SCF,12,5,0,7,16:24,-8,15
12,FC Augsburg,FCA,12,3,4,5,10:14,-4,13
13,Bor. Mönchengladbach,BMG,12,3,4,5,12:18,-6,13
14,VfL Wolfsburg,WOB,12,2,4,6,10:15,-5,10
15,SV Darmstadt 98,D98,12,2,2,8,11:24,-13,8
16,Werder Bremen,SVW,12,2,2,8,15:31,-16,8
17,FC Ingolstadt 04,FCI,12,1,3,8,9:22,-13,6
18,Hamburger SV,HSV,12,0,4,8,8:27,-19,4
