#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,11,3,1,35:9,26,36
2,RB Leipzig,RBL,15,11,3,1,31:12,19,36
3,1899 Hoffenheim,TSG,15,6,9,0,27:16,11,27
4,Hertha BSC,BSC,15,8,3,4,22:16,6,27
5,Borussia Dortmund,BVB,15,7,5,3,34:18,16,26
6,Eintracht Frankfurt,SGE,15,7,5,3,19:12,7,26
7,1. FC Köln,KOE,15,6,6,3,20:14,6,24
8,1. FSV Mainz 05,M05,15,6,2,7,26:27,-1,20
9,Bayer Leverkusen,B04,15,6,2,7,22:23,-1,20
10,SC Freiburg,SCF,15,6,2,7,19:26,-7,20
11,FC Schalke 04,S04,15,5,3,7,19:17,2,18
12,FC Augsburg,FCA,15,4,5,6,12:16,-4,17
13,Bor. Mönchengladbach,BMG,15,4,4,7,14:23,-9,16
14,Werder Bremen,SVW,15,4,3,8,19:33,-14,15
15,VfL Wolfsburg,WOB,15,3,4,8,13:23,-10,13
16,FC Ingolstadt 04,FCI,15,3,3,9,13:25,-12,12
17,Hamburger SV,HSV,15,2,4,9,12:30,-18,10
18,SV Darmstadt 98,D98,15,2,2,11,11:28,-17,8
