#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,3,3,0,0,11:1,10,9
2,Hertha BSC,BSC,3,3,0,0,6:1,5,9
3,RB Leipzig,RBL,3,2,1,0,7:2,5,7
4,1. FC Köln,KOE,3,2,1,0,5:0,5,7
5,Borussia Dortmund,BVB,3,2,0,1,8:2,6,6
6,Bor. Mönchengladbach,BMG,3,2,0,1,7:5,2,6
7,Eintracht Frankfurt,SGE,3,2,0,1,3:2,1,6
8,VfL Wolfsburg,WOB,3,1,2,0,2:0,2,5
9,1. FSV Mainz 05,M05,3,1,1,1,8:7,1,4
10,1899 Hoffenheim,TSG,3,0,3,0,6:6,0,3
11,Bayer Leverkusen,B04,3,1,0,2,5:5,0,3
12,SC Freiburg,SCF,3,1,0,2,4:6,-2,3
13,FC Augsburg,FCA,3,1,0,2,3:6,-3,3
14,SV Darmstadt 98,D98,3,1,0,2,1:8,-7,3
15,FC Ingolstadt 04,FCI,3,0,1,2,2:6,-4,1
16,Hamburger SV,HSV,3,0,1,2,2:8,-6,1
17,FC Schalke 04,S04,3,0,0,3,0:5,-5,0
18,Werder Bremen,SVW,3,0,0,3,2:12,-10,0
