#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,2,2,0,0,7:1,6,6
2,Bayer Leverkusen,B04,2,2,0,0,7:3,4,6
3,Bayern München,FCB,2,2,0,0,5:1,4,6
4,1. FSV Mainz 05,M05,2,2,0,0,5:2,3,6
5,Hannover 96,H96,2,2,0,0,4:1,3,6
6,Borussia Dortmund,BVB,2,2,0,0,3:1,2,6
7,VfL Wolfsburg,WOB,1,1,0,0,4:0,4,3
8,Bor. Mönchengladbach,BMG,1,1,0,0,3:0,3,3
9,Werder Bremen,SVW,1,1,0,0,1:0,1,3
10,FC Augsburg,FCA,2,1,0,1,2:5,-3,3
11,1899 Hoffenheim,TSG,2,0,2,0,5:5,0,2
12,FC Schalke 04,S04,1,0,1,0,3:3,0,1
13,1. FC Nürnberg,FCN,1,0,1,0,2:2,0,1
14,SC Freiburg,SCF,1,0,0,1,1:2,-1,0
15,Eintracht Frankfurt,SGE,1,0,0,1,0:1,-1,0
15,VfB Stuttgart,VFB,1,0,0,1,0:1,-1,0
17,Eintracht Braunschweig,BNS,2,0,0,2,0:3,-3,0
18,Hamburger SV,HSV,1,0,0,1,1:5,-4,0
