#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,13,0,0,39:7,32,39
2,Bor. Mönchengladbach,BMG,14,9,2,3,31:14,17,29
3,FC Schalke 04,S04,13,9,2,2,29:14,15,29
4,Borussia Dortmund,BVB,14,8,2,4,32:14,18,26
5,VfL Wolfsburg,WOB,13,8,2,3,26:17,9,26
6,Bayer Leverkusen,B04,13,8,1,4,28:17,11,25
7,Hannover 96,H96,13,6,4,3,21:20,1,22
8,1. FSV Mainz 05,M05,13,6,3,4,17:15,2,21
9,1899 Hoffenheim,TSG,14,5,5,4,38:30,8,20
10,FC Augsburg,FCA,13,6,2,5,21:20,1,20
11,Eintracht Frankfurt,SGE,14,4,5,5,18:19,-1,17
12,Hertha BSC,BSC,14,5,2,7,17:19,-2,17
13,Werder Bremen,SVW,14,4,5,5,15:28,-13,17
14,Hamburger SV,HSV,14,4,3,7,20:26,-6,15
15,Eintracht Braunschweig,BNS,14,4,3,7,15:21,-6,15
16,1. FC Nürnberg,FCN,14,3,5,6,15:24,-9,14
17,VfB Stuttgart,VFB,13,3,4,6,20:22,-2,13
18,SC Freiburg,SCF,13,3,4,6,16:24,-8,13
