#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,13,1,0,42:10,32,40
2,Bor. Mönchengladbach,BMG,15,10,2,3,34:15,19,32
3,FC Schalke 04,S04,14,10,2,2,31:14,17,32
4,VfL Wolfsburg,WOB,14,9,2,3,28:18,10,29
5,Borussia Dortmund,BVB,14,8,2,4,32:14,18,26
6,Bayer Leverkusen,B04,14,8,2,4,29:18,11,26
7,1. FSV Mainz 05,M05,14,7,3,4,20:15,5,24
8,Hannover 96,H96,14,6,4,4,22:22,0,22
9,1899 Hoffenheim,TSG,14,5,5,4,38:30,8,20
10,FC Augsburg,FCA,13,6,2,5,21:20,1,20
11,Eintracht Frankfurt,SGE,14,4,5,5,18:19,-1,17
12,Hertha BSC,BSC,14,5,2,7,17:19,-2,17
13,Werder Bremen,SVW,14,4,5,5,15:28,-13,17
14,SC Freiburg,SCF,14,4,4,6,19:26,-7,16
15,Hamburger SV,HSV,14,4,3,7,20:26,-6,15
16,Eintracht Braunschweig,BNS,14,4,3,7,15:21,-6,15
17,1. FC Nürnberg,FCN,14,3,5,6,15:24,-9,14
18,VfB Stuttgart,VFB,14,3,4,7,22:25,-3,13
