#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bor. Mönchengladbach,BMG,8,8,0,0,23:5,18,24
2,Bayern München,FCB,8,8,0,0,20:4,16,24
3,Bayer Leverkusen,B04,8,7,1,0,23:9,14,22
4,Borussia Dortmund,BVB,8,6,0,2,21:8,13,18
5,Hannover 96,H96,8,5,2,1,14:8,6,17
6,VfL Wolfsburg,WOB,7,5,1,1,14:5,9,16
7,Hertha BSC,BSC,8,4,1,3,11:6,5,13
8,FC Schalke 04,S04,7,4,1,2,16:12,4,13
9,1. FSV Mainz 05,M05,8,4,1,3,12:12,0,13
10,FC Augsburg,FCA,7,4,1,2,11:11,0,13
11,VfB Stuttgart,VFB,7,2,3,2,13:10,3,9
12,Werder Bremen,SVW,7,2,2,3,9:18,-9,8
13,1899 Hoffenheim,TSG,8,1,4,3,18:20,-2,7
14,Hamburger SV,HSV,7,2,1,4,11:14,-3,7
15,1. FC Nürnberg,FCN,7,0,4,3,5:14,-9,4
16,Eintracht Braunschweig,BNS,8,1,1,6,4:14,-10,4
17,Eintracht Frankfurt,SGE,7,0,3,4,9:13,-4,3
18,SC Freiburg,SCF,7,0,3,4,5:14,-9,3
