#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,21,13,3,5,44:23,21,42
2,FC Schalke 04,S04,21,12,4,5,42:23,19,40
3,Bayer Leverkusen,B04,21,12,4,5,38:23,15,40
4,Borussia Dortmund,BVB,21,11,4,6,31:26,5,37
5,Hertha BSC,BSC,21,11,1,9,43:39,4,34
6,1. FC Kaiserslautern,FCK,21,10,4,7,31:29,2,34
7,VfL Wolfsburg,WOB,21,8,7,6,40:28,12,31
8,SC Freiburg,SCF,21,8,7,6,28:21,7,31
9,1. FC Köln,KOE,21,8,5,8,39:35,4,29
10,Werder Bremen,SVW,21,7,7,7,28:30,-2,28
11,TSV 1860 München,M60,21,7,6,8,25:35,-10,27
12,Eintracht Frankfurt,SGE,21,8,2,11,26:36,-10,26
13,Hamburger SV,HSV,21,7,3,11,40:39,1,24
14,Energie Cottbus,FCE,21,7,2,12,26:36,-10,23
15,FC Hansa Rostock,ROS,21,6,4,11,19:33,-14,22
16,VfB Stuttgart,VFB,21,5,6,10,31:36,-5,21
17,SpVgg Unterhaching,UNT,21,5,6,10,20:35,-15,21
18,VfL Bochum,BOC,21,5,3,13,19:43,-24,18
