#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,16,9,4,3,26:16,10,31
2,FC Schalke 04,S04,16,9,3,4,33:17,16,30
3,Borussia Dortmund,BVB,16,9,2,5,27:24,3,29
4,Hertha BSC,BSC,16,9,1,6,34:27,7,28
5,Bayern München,FCB,16,8,3,5,32:18,14,27
6,VfL Wolfsburg,WOB,16,6,6,4,33:22,11,24
7,1. FC Köln,KOE,16,7,3,6,31:27,4,24
8,1. FC Kaiserslautern,FCK,16,7,3,6,21:21,0,24
9,Hamburger SV,HSV,16,6,3,7,33:30,3,21
10,Werder Bremen,SVW,16,5,6,5,20:21,-1,21
11,SC Freiburg,SCF,16,5,5,6,23:20,3,20
12,Eintracht Frankfurt,SGE,16,6,2,8,21:25,-4,20
13,SpVgg Unterhaching,UNT,16,4,6,6,17:25,-8,18
14,TSV 1860 München,M60,16,4,6,6,19:28,-9,18
15,FC Hansa Rostock,ROS,16,5,3,8,13:25,-12,18
16,Energie Cottbus,FCE,16,5,2,9,17:28,-11,17
17,VfL Bochum,BOC,16,4,3,9,13:31,-18,15
18,VfB Stuttgart,VFB,16,3,5,8,21:29,-8,14
