#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,8,5,2,1,19:5,14,17
2,Borussia Dortmund,BVB,8,5,1,2,14:12,2,16
3,Bayern München,FCB,8,5,0,3,16:8,8,15
4,Hertha BSC,BSC,8,5,0,3,20:13,7,15
5,Hamburger SV,HSV,8,3,3,2,19:17,2,12
6,Bayer Leverkusen,B04,8,3,3,2,11:11,0,12
7,TSV 1860 München,M60,8,3,3,2,11:12,-1,12
8,VfL Wolfsburg,WOB,8,3,2,3,17:14,3,11
9,1. FC Kaiserslautern,FCK,8,3,2,3,9:8,1,11
10,Eintracht Frankfurt,SGE,8,3,2,3,11:12,-1,11
11,VfL Bochum,BOC,8,3,1,4,7:15,-8,10
12,FC Hansa Rostock,ROS,8,3,1,4,4:12,-8,10
13,SC Freiburg,SCF,8,2,3,3,10:7,3,9
14,Werder Bremen,SVW,8,2,3,3,12:12,0,9
15,VfB Stuttgart,VFB,8,2,3,3,12:15,-3,9
16,1. FC Köln,KOE,8,2,2,4,12:13,-1,8
17,Energie Cottbus,FCE,8,2,1,5,8:17,-9,7
18,SpVgg Unterhaching,UNT,8,1,2,5,7:16,-9,5
