#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,11,8,0,3,28:15,13,24
2,Bayern München,FCB,11,7,1,3,26:12,14,22
3,1. FC Kaiserslautern,FCK,11,6,2,3,16:11,5,20
4,Bayer Leverkusen,B04,11,5,4,2,14:11,3,19
5,FC Schalke 04,S04,11,5,3,3,22:11,11,18
6,Hamburger SV,HSV,11,5,3,3,27:19,8,18
7,VfL Wolfsburg,WOB,11,4,4,3,25:16,9,16
8,Borussia Dortmund,BVB,11,5,1,5,17:22,-5,16
9,Eintracht Frankfurt,SGE,11,4,2,5,14:15,-1,14
10,FC Hansa Rostock,ROS,11,4,2,5,7:15,-8,14
11,VfB Stuttgart,VFB,11,3,4,4,17:20,-3,13
12,TSV 1860 München,M60,11,3,4,4,13:17,-4,13
13,SC Freiburg,SCF,11,3,3,5,13:16,-3,12
14,1. FC Köln,KOE,11,3,3,5,15:21,-6,12
15,Energie Cottbus,FCE,11,3,2,6,12:21,-9,11
16,VfL Bochum,BOC,11,3,2,6,9:20,-11,11
17,Werder Bremen,SVW,11,2,4,5,14:19,-5,10
18,SpVgg Unterhaching,UNT,11,2,4,5,11:19,-8,10
