#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,34,19,6,9,62:37,25,63
2,FC Schalke 04,S04,34,18,8,8,65:35,30,62
3,Borussia Dortmund,BVB,34,16,10,8,62:42,20,58
4,Bayer Leverkusen,B04,34,17,6,11,54:40,14,57
5,Hertha BSC,BSC,34,18,2,14,58:52,6,56
6,SC Freiburg,SCF,34,15,10,9,54:37,17,55
7,Werder Bremen,SVW,34,15,8,11,53:48,5,53
8,1. FC Kaiserslautern,FCK,34,15,5,14,49:54,-5,50
9,VfL Wolfsburg,WOB,34,12,11,11,60:45,15,47
10,1. FC Köln,KOE,34,12,10,12,59:52,7,46
11,TSV 1860 München,M60,34,12,8,14,43:55,-12,44
12,FC Hansa Rostock,ROS,34,12,7,15,34:47,-13,43
13,Hamburger SV,HSV,34,10,11,13,58:58,0,41
14,Energie Cottbus,FCE,34,12,3,19,38:52,-14,39
15,VfB Stuttgart,VFB,34,9,11,14,42:49,-7,38
16,SpVgg Unterhaching,UNT,34,8,11,15,35:59,-24,35
17,Eintracht Frankfurt,SGE,34,10,5,19,41:68,-27,35
18,VfL Bochum,BOC,34,7,6,21,30:67,-37,27
