#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,30,16,7,7,57:29,28,55
2,Bayern München,FCB,30,16,5,9,57:35,22,53
3,Borussia Dortmund,BVB,30,15,7,8,54:37,17,52
4,Bayer Leverkusen,B04,30,15,5,10,51:38,13,50
5,Hertha BSC,BSC,30,16,1,13,53:50,3,49
6,1. FC Kaiserslautern,FCK,30,15,4,11,47:49,-2,49
7,SC Freiburg,SCF,30,12,10,8,46:34,12,46
8,Werder Bremen,SVW,30,13,7,10,46:45,1,46
9,VfL Wolfsburg,WOB,30,11,10,9,54:38,16,43
10,1. FC Köln,KOE,30,11,9,10,50:43,7,42
11,TSV 1860 München,M60,30,11,7,12,38:50,-12,40
12,FC Hansa Rostock,ROS,30,11,6,13,32:42,-10,39
13,Hamburger SV,HSV,30,9,9,12,52:51,1,36
14,Energie Cottbus,FCE,30,10,3,17,33:45,-12,33
15,VfB Stuttgart,VFB,30,7,10,13,38:46,-8,31
16,SpVgg Unterhaching,UNT,30,7,10,13,28:48,-20,31
17,Eintracht Frankfurt,SGE,30,8,5,17,36:61,-25,29
18,VfL Bochum,BOC,30,7,5,18,28:59,-31,26
