#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,31,16,8,7,58:30,28,56
2,Bayern München,FCB,31,17,5,9,58:35,23,56
3,Borussia Dortmund,BVB,31,15,8,8,55:38,17,53
4,Bayer Leverkusen,B04,31,16,5,10,52:38,14,53
5,Hertha BSC,BSC,31,17,1,13,56:50,6,52
6,1. FC Kaiserslautern,FCK,31,15,4,12,47:50,-3,49
7,SC Freiburg,SCF,31,12,10,9,46:35,11,46
8,Werder Bremen,SVW,31,13,7,11,47:47,0,46
9,1. FC Köln,KOE,31,12,9,10,54:43,11,45
10,VfL Wolfsburg,WOB,31,11,11,9,55:39,16,44
11,TSV 1860 München,M60,31,11,7,13,40:53,-13,40
12,Hamburger SV,HSV,31,10,9,12,54:52,2,39
13,FC Hansa Rostock,ROS,31,11,6,14,33:44,-11,39
14,VfB Stuttgart,VFB,31,8,10,13,40:47,-7,34
15,SpVgg Unterhaching,UNT,31,8,10,13,31:50,-19,34
16,Energie Cottbus,FCE,31,10,3,18,33:49,-16,33
17,Eintracht Frankfurt,SGE,31,8,5,18,36:64,-28,29
18,VfL Bochum,BOC,31,7,6,18,29:60,-31,27
