#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,31,21,8,2,73:28,45,71
2,Bayern München,FCB,31,19,8,4,66:33,33,65
3,VfB Stuttgart,VFB,31,17,10,4,48:19,29,61
4,Bayer Leverkusen,B04,31,16,8,7,63:37,26,56
5,Borussia Dortmund,BVB,31,15,6,10,53:40,13,51
6,VfL Bochum,BOC,31,13,11,7,49:35,14,50
7,FC Schalke 04,S04,31,12,10,9,44:38,6,46
8,Hamburger SV,HSV,31,12,6,13,43:58,-15,42
9,VfL Wolfsburg,WOB,31,13,1,17,53:57,-4,40
10,FC Hansa Rostock,ROS,31,10,8,13,49:49,0,38
11,SC Freiburg,SCF,31,10,7,14,42:62,-20,37
12,Bor. Mönchengladbach,BMG,31,8,9,14,34:45,-11,33
13,Hannover 96,H96,31,8,9,14,45:60,-15,33
14,1. FC Kaiserslautern,FCK,31,10,5,16,34:55,-21,32
15,Hertha BSC,BSC,31,7,11,13,32:55,-23,32
16,TSV 1860 München,M60,31,8,7,16,30:48,-18,31
17,Eintracht Frankfurt,SGE,31,8,5,18,32:46,-14,29
18,1. FC Köln,KOE,31,5,5,21,27:52,-25,20
