#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,9,7,1,1,22:7,15,22
2,VfB Stuttgart,VFB,9,6,3,0,12:1,11,21
3,Borussia Dortmund,BVB,9,6,1,2,19:8,11,19
4,Werder Bremen,SVW,9,6,1,2,22:12,10,19
5,Bayern München,FCB,9,5,3,1,21:12,9,18
6,VfL Bochum,BOC,9,4,3,2,16:10,6,15
7,VfL Wolfsburg,WOB,9,5,0,4,20:19,1,15
8,TSV 1860 München,M60,9,4,1,4,8:11,-3,13
9,SC Freiburg,SCF,9,3,3,3,12:12,0,12
10,Hannover 96,H96,9,3,2,4,17:21,-4,11
11,1. FC Kaiserslautern,FCK,9,4,1,4,12:12,0,10
12,FC Schalke 04,S04,9,2,4,3,10:14,-4,10
13,Hamburger SV,HSV,9,2,2,5,7:19,-12,8
14,1. FC Köln,KOE,9,2,1,6,8:14,-6,7
15,Bor. Mönchengladbach,BMG,9,1,3,5,6:14,-8,6
16,FC Hansa Rostock,ROS,9,1,2,6,11:19,-8,5
17,Eintracht Frankfurt,SGE,9,1,2,6,6:14,-8,5
18,Hertha BSC,BSC,9,0,5,4,7:17,-10,5
