#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,29,20,7,2,67:28,39,67
2,Bayern München,FCB,29,17,8,4,63:32,31,59
3,VfB Stuttgart,VFB,29,16,9,4,46:18,28,57
4,Bayer Leverkusen,B04,29,15,7,7,59:36,23,52
5,VfL Bochum,BOC,29,13,9,7,48:34,14,48
6,Borussia Dortmund,BVB,29,14,6,9,49:36,13,48
7,FC Schalke 04,S04,29,11,10,8,40:35,5,43
8,Hamburger SV,HSV,29,11,6,12,39:50,-11,39
9,FC Hansa Rostock,ROS,29,9,8,12,45:44,1,35
10,VfL Wolfsburg,WOB,29,11,1,17,50:57,-7,34
11,SC Freiburg,SCF,29,9,7,13,38:58,-20,34
12,Hannover 96,H96,29,8,9,12,44:55,-11,33
13,Bor. Mönchengladbach,BMG,29,8,8,13,32:41,-9,32
14,1. FC Kaiserslautern,FCK,29,10,4,15,32:50,-18,31
15,TSV 1860 München,M60,29,8,6,15,29:46,-17,30
16,Hertha BSC,BSC,29,6,11,12,29:52,-23,29
17,Eintracht Frankfurt,SGE,29,7,5,17,29:45,-16,26
18,1. FC Köln,KOE,29,5,5,19,24:46,-22,20
