#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,26,19,5,2,65:27,38,62
2,Bayern München,FCB,26,15,8,3,59:29,30,53
3,VfB Stuttgart,VFB,26,13,9,4,37:16,21,48
4,Bayer Leverkusen,B04,26,13,6,7,50:34,16,45
5,VfL Bochum,BOC,26,11,9,6,41:29,12,42
6,FC Schalke 04,S04,26,10,10,6,33:29,4,40
7,Borussia Dortmund,BVB,26,11,6,9,41:35,6,39
8,Hamburger SV,HSV,26,10,6,10,36:43,-7,36
9,FC Hansa Rostock,ROS,26,9,7,10,41:38,3,34
10,SC Freiburg,SCF,26,9,6,11,37:52,-15,33
11,VfL Wolfsburg,WOB,26,10,1,15,45:51,-6,31
12,TSV 1860 München,M60,26,8,6,12,28:38,-10,30
13,1. FC Kaiserslautern,FCK,26,9,4,13,29:40,-11,28
14,Bor. Mönchengladbach,BMG,26,7,6,13,29:39,-10,27
15,Eintracht Frankfurt,SGE,26,7,5,14,28:39,-11,26
16,Hannover 96,H96,26,6,8,12,41:55,-14,26
17,Hertha BSC,BSC,26,5,9,12,26:50,-24,24
18,1. FC Köln,KOE,26,4,5,17,21:43,-22,17
