#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,24,15,7,2,50:20,30,52
2,Bayer Leverkusen,B04,24,13,11,0,50:20,30,50
3,FC Schalke 04,S04,24,14,6,4,36:18,18,48
4,Hamburger SV,HSV,24,10,10,4,43:26,17,40
5,Borussia Dortmund,BVB,24,11,6,7,36:32,4,39
6,Werder Bremen,SVW,24,10,8,6,48:29,19,38
7,Eintracht Frankfurt,SGE,24,9,8,7,31:32,-1,35
8,VfB Stuttgart,VFB,24,9,7,8,34:31,3,34
9,1899 Hoffenheim,TSG,24,9,5,10,34:29,5,32
10,1. FSV Mainz 05,M05,24,8,8,8,27:32,-5,32
11,VfL Wolfsburg,WOB,24,8,7,9,41:45,-4,31
12,Bor. Mönchengladbach,BMG,24,8,6,10,34:39,-5,30
13,VfL Bochum,BOC,24,6,9,9,25:38,-13,27
14,1. FC Köln,KOE,24,6,8,10,21:31,-10,26
15,SC Freiburg,SCF,24,5,5,14,22:45,-23,20
16,1. FC Nürnberg,FCN,24,4,6,14,19:40,-21,18
17,Hannover 96,H96,24,4,5,15,25:46,-21,17
18,Hertha BSC,BSC,24,3,6,15,21:44,-23,15
