#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,28,17,7,4,46:22,24,58
2,Bayern München,FCB,28,16,8,4,55:26,29,56
3,Bayer Leverkusen,B04,28,14,11,3,56:30,26,53
4,Borussia Dortmund,BVB,28,14,7,7,46:33,13,49
5,Werder Bremen,SVW,28,13,9,6,58:35,23,48
6,Hamburger SV,HSV,28,11,11,6,48:33,15,44
7,VfB Stuttgart,VFB,28,11,8,9,41:36,5,41
8,Eintracht Frankfurt,SGE,28,11,8,9,37:40,-3,41
9,VfL Wolfsburg,WOB,28,11,7,10,52:51,1,40
10,1. FSV Mainz 05,M05,28,10,8,10,29:35,-6,38
11,1899 Hoffenheim,TSG,28,9,7,12,35:32,3,34
12,Bor. Mönchengladbach,BMG,28,9,7,12,36:47,-11,34
13,1. FC Köln,KOE,28,7,10,11,27:35,-8,31
14,VfL Bochum,BOC,28,6,9,13,30:51,-21,27
15,1. FC Nürnberg,FCN,28,6,7,15,26:47,-21,25
16,SC Freiburg,SCF,28,6,6,16,26:50,-24,24
17,Hannover 96,H96,28,6,5,17,30:54,-24,23
18,Hertha BSC,BSC,28,4,7,17,27:48,-21,19
