#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,8,6,2,0,18:5,13,20
2,Hamburger SV,HSV,8,6,2,0,20:8,12,20
3,FC Schalke 04,S04,8,5,1,2,11:5,6,16
4,Werder Bremen,SVW,8,4,3,1,14:6,8,15
5,1899 Hoffenheim,TSG,8,4,2,2,15:7,8,14
6,1. FSV Mainz 05,M05,8,4,2,2,12:13,-1,14
7,VfL Wolfsburg,WOB,8,4,1,3,16:15,1,13
8,Bayern München,FCB,8,3,3,2,13:7,6,12
9,Eintracht Frankfurt,SGE,8,2,4,2,8:10,-2,10
10,SC Freiburg,SCF,8,3,1,4,13:17,-4,10
11,Hannover 96,H96,8,2,3,3,11:10,1,9
12,Borussia Dortmund,BVB,8,2,3,3,7:13,-6,9
13,VfB Stuttgart,VFB,8,2,2,4,9:12,-3,8
14,VfL Bochum,BOC,8,2,2,4,9:15,-6,8
15,Bor. Mönchengladbach,BMG,8,2,1,5,9:16,-7,7
16,1. FC Köln,KOE,8,1,2,5,5:10,-5,5
17,1. FC Nürnberg,FCN,8,1,2,5,4:12,-8,5
18,Hertha BSC,BSC,8,1,0,7,7:20,-13,3
