#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,6,4,2,0,16:7,9,14
2,Bayer Leverkusen,B04,6,4,2,0,13:5,8,14
3,Bayern München,FCB,6,3,2,1,13:6,7,11
4,1899 Hoffenheim,TSG,6,3,2,1,9:4,5,11
5,1. FSV Mainz 05,M05,6,3,2,1,10:9,1,11
6,Eintracht Frankfurt,SGE,6,2,4,0,8:5,3,10
6,FC Schalke 04,S04,6,3,1,2,8:5,3,10
8,Werder Bremen,SVW,6,2,3,1,9:6,3,9
9,VfL Wolfsburg,WOB,6,3,0,3,11:12,-1,9
10,Bor. Mönchengladbach,BMG,6,2,1,3,9:12,-3,7
11,SC Freiburg,SCF,6,2,1,3,8:12,-4,7
12,Hannover 96,H96,6,1,3,2,4:4,0,6
13,Borussia Dortmund,BVB,6,1,3,2,6:12,-6,6
14,1. FC Nürnberg,FCN,6,1,2,3,4:7,-3,5
15,VfB Stuttgart,VFB,6,1,2,3,6:10,-4,5
16,1. FC Köln,KOE,6,1,1,4,5:9,-4,4
17,VfL Bochum,BOC,6,1,1,4,7:14,-7,4
18,Hertha BSC,BSC,6,1,0,5,5:12,-7,3
