#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,4,3,1,0,12:5,7,10
2,Bayer Leverkusen,B04,4,3,1,0,10:3,7,10
3,Werder Bremen,SVW,4,2,1,1,9:6,3,7
4,FC Schalke 04,S04,4,2,1,1,5:2,3,7
5,Bor. Mönchengladbach,BMG,4,2,1,1,7:7,0,7
6,Eintracht Frankfurt,SGE,4,1,3,0,5:4,1,6
7,VfL Wolfsburg,WOB,4,2,0,2,7:8,-1,6
8,Bayern München,FCB,4,1,2,1,6:4,2,5
9,VfB Stuttgart,VFB,4,1,2,1,5:5,0,5
10,1899 Hoffenheim,TSG,4,1,2,1,2:2,0,5
11,1. FSV Mainz 05,M05,4,1,2,1,5:6,-1,5
12,Borussia Dortmund,BVB,4,1,2,1,4:6,-2,5
13,Hannover 96,H96,4,1,1,2,3:3,0,4
14,VfL Bochum,BOC,4,1,1,2,5:8,-3,4
15,SC Freiburg,SCF,4,1,1,2,4:10,-6,4
16,Hertha BSC,BSC,4,1,0,3,4:6,-2,3
17,1. FC Nürnberg,FCN,4,0,2,2,2:5,-3,2
18,1. FC Köln,KOE,4,0,1,3,2:7,-5,1
