#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,14,8,6,0,30:9,21,30
2,Werder Bremen,SVW,14,7,6,1,31:12,19,27
3,FC Schalke 04,S04,14,7,4,3,21:13,8,25
4,Bayern München,FCB,14,6,6,2,22:11,11,24
5,Hamburger SV,HSV,14,6,6,2,28:18,10,24
6,1899 Hoffenheim,TSG,14,7,2,5,25:13,12,23
7,1. FSV Mainz 05,M05,14,6,5,3,20:18,2,23
8,VfL Wolfsburg,WOB,14,6,4,4,27:25,2,22
9,Borussia Dortmund,BVB,14,5,6,3,15:16,-1,21
10,Eintracht Frankfurt,SGE,14,5,4,5,17:21,-4,19
11,Bor. Mönchengladbach,BMG,14,5,3,6,16:21,-5,18
12,Hannover 96,H96,14,4,4,6,16:19,-3,16
13,SC Freiburg,SCF,14,5,1,8,17:30,-13,16
14,1. FC Köln,KOE,14,3,4,7,7:15,-8,13
15,1. FC Nürnberg,FCN,14,3,3,8,12:21,-9,12
16,VfL Bochum,BOC,14,3,3,8,13:25,-12,12
17,VfB Stuttgart,VFB,14,2,5,7,11:20,-9,11
18,Hertha BSC,BSC,14,1,2,11,9:30,-21,5
