#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,4,4,0,0,11:3,8,12
2,1899 Hoffenheim,TSG,4,2,2,0,9:2,7,8
3,Werder Bremen,SVW,4,2,1,1,8:3,5,7
4,Bayern München,FCB,3,2,1,0,6:2,4,7
5,1. FSV Mainz 05,M05,3,2,1,0,6:4,2,7
6,Bayer Leverkusen,B04,3,2,1,0,3:1,2,7
7,VfL Wolfsburg,WOB,4,2,0,2,10:9,1,6
8,Bor. Mönchengladbach,BMG,3,2,0,1,6:5,1,6
9,VfL Bochum,BOC,3,1,1,1,6:6,0,4
10,VfB Stuttgart,VFB,3,1,1,1,4:4,0,4
11,SC Freiburg,SCF,4,1,1,2,4:8,-4,4
12,Borussia Dortmund,BVB,4,1,1,2,3:7,-4,4
13,FC Schalke 04,S04,3,1,0,2,4:3,1,3
14,Eintracht Frankfurt,SGE,4,0,3,1,3:6,-3,3
15,1. FC Nürnberg,FCN,4,1,0,3,2:5,-3,3
16,Hertha BSC,BSC,3,1,0,2,3:7,-4,3
17,Hannover 96,H96,3,0,2,1,2:3,-1,2
18,1. FC Köln,KOE,4,0,1,3,2:6,-4,1
