#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FSV Mainz 05,M05,6,5,1,0,12:5,7,16
2,Bayer Leverkusen,B04,6,4,2,0,12:2,10,14
3,Hamburger SV,HSV,6,4,1,1,13:6,7,13
4,Bayern München,FCB,6,3,3,0,9:4,5,12
5,1899 Hoffenheim,TSG,6,3,2,1,13:4,9,11
6,Werder Bremen,SVW,6,3,2,1,11:4,7,11
7,VfL Wolfsburg,WOB,6,3,1,2,15:13,2,10
8,Borussia Dortmund,BVB,6,3,1,2,7:7,0,10
9,Hannover 96,H96,6,2,3,1,10:7,3,9
10,Eintracht Frankfurt,SGE,6,2,3,1,7:8,-1,9
11,FC Schalke 04,S04,6,2,2,2,11:8,3,8
12,Bor. Mönchengladbach,BMG,6,2,2,2,6:6,0,8
13,1. FC Nürnberg,FCN,6,2,1,3,7:7,0,7
14,VfB Stuttgart,VFB,6,1,2,3,5:8,-3,5
15,VfL Bochum,BOC,6,1,2,3,9:13,-4,5
16,1. FC Köln,KOE,6,1,1,4,3:7,-4,4
17,SC Freiburg,SCF,6,1,1,4,5:11,-6,4
18,Hertha BSC,BSC,6,1,1,4,4:11,-7,4
