#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,11,9,2,0,28:8,20,29
2,Bayern München,FCB,12,8,4,0,25:9,16,28
3,FC Schalke 04,S04,12,8,2,2,21:8,13,26
4,1. FSV Mainz 05,M05,11,7,4,0,16:7,9,25
5,Borussia Dortmund,BVB,12,7,2,3,19:11,8,23
6,Hamburger SV,HSV,12,6,4,2,18:9,9,22
7,Bor. Mönchengladbach,BMG,11,6,2,3,19:15,4,20
8,Eintracht Frankfurt,SGE,12,5,4,3,16:15,1,19
9,1899 Hoffenheim,TSG,11,4,4,3,19:13,6,16
10,Werder Bremen,SVW,11,4,4,3,19:14,5,16
11,VfB Stuttgart,VFB,12,4,4,4,18:16,2,16
12,VfL Wolfsburg,WOB,12,4,2,6,25:28,-3,14
13,VfL Bochum,BOC,11,2,5,4,15:22,-7,11
14,Hannover 96,H96,12,2,4,6,14:24,-10,10
15,1. FC Nürnberg,FCN,11,2,3,6,10:16,-6,9
16,1. FC Köln,KOE,12,2,3,7,12:22,-10,9
17,Hertha BSC,BSC,11,1,5,5,8:17,-9,8
18,SC Freiburg,SCF,11,1,3,7,5:21,-16,6
