#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,7,5,2,0,16:2,14,17
2,1. FSV Mainz 05,M05,7,5,2,0,13:6,7,17
3,Hamburger SV,HSV,7,4,1,2,13:7,6,13
4,Bayern München,FCB,7,3,4,0,10:5,5,13
5,Werder Bremen,SVW,7,3,3,1,13:6,7,12
6,1899 Hoffenheim,TSG,7,3,2,2,14:6,8,11
7,FC Schalke 04,S04,7,3,2,2,13:8,5,11
8,Bor. Mönchengladbach,BMG,7,3,2,2,7:6,1,11
9,Borussia Dortmund,BVB,7,3,2,2,7:7,0,11
10,VfL Wolfsburg,WOB,7,3,1,3,17:16,1,10
11,Hannover 96,H96,7,2,3,2,10:10,0,9
12,Eintracht Frankfurt,SGE,7,2,3,2,8:10,-2,9
13,1. FC Nürnberg,FCN,7,2,1,4,7:8,-1,7
14,VfB Stuttgart,VFB,7,1,3,3,6:9,-3,6
15,VfL Bochum,BOC,7,1,3,3,9:13,-4,6
16,1. FC Köln,KOE,7,1,1,5,3:11,-8,4
17,Hertha BSC,BSC,7,1,1,5,5:14,-9,4
18,SC Freiburg,SCF,7,1,1,5,5:17,-12,4
