#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,12,2,0,39:10,29,38
2,Borussia Dortmund,BVB,15,12,2,1,31:9,22,38
3,Hertha BSC,BSC,14,11,1,2,28:9,19,34
4,1. FC Kaiserslautern,FCK,15,9,3,3,26:18,8,30
5,Bayer Leverkusen,B04,14,8,5,1,28:11,17,29
6,VfL Wolfsburg,WOB,14,8,4,2,30:14,16,28
7,MSV Duisburg,MSV,13,7,4,2,22:13,9,25
8,VfB Stuttgart,VFB,14,6,5,3,21:12,9,23
9,Hamburger SV,HSV,14,6,5,3,17:13,4,23
10,TSV 1860 München,M60,14,6,4,4,21:15,6,22
11,FC Hansa Rostock,ROS,14,5,5,4,22:20,2,20
12,FC Schalke 04,S04,14,5,5,4,17:17,0,20
13,VfL Bochum,BOC,13,5,3,5,19:18,1,18
14,Eintracht Frankfurt,SGE,14,4,5,5,17:18,-1,17
15,1. FC Nürnberg,FCN,14,2,10,2,18:19,-1,16
16,SC Freiburg,SCF,14,3,6,5,13:15,-2,15
17,Bor. Mönchengladbach,BMG,14,4,2,8,22:30,-8,14
18,Werder Bremen,SVW,14,2,6,6,17:21,-4,12
