#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,2,2,0,0,9:2,7,6
2,VfB Stuttgart,VFB,2,2,0,0,6:1,5,6
3,Hertha BSC,BSC,2,2,0,0,3:0,3,6
4,1. FC Kaiserslautern,FCK,2,2,0,0,6:4,2,6
5,FC Hansa Rostock,ROS,2,1,1,0,6:3,3,4
6,Bor. Mönchengladbach,BMG,2,1,1,0,4:1,3,4
7,FC Schalke 04,S04,2,1,1,0,3:2,1,4
7,MSV Duisburg,MSV,2,1,1,0,3:2,1,4
9,Hamburger SV,HSV,2,1,1,0,2:1,1,4
10,Borussia Dortmund,BVB,2,1,0,1,3:1,2,3
11,Bayer Leverkusen,B04,2,1,0,1,4:3,1,3
11,TSV 1860 München,M60,2,1,0,1,4:3,1,3
13,VfL Bochum,BOC,2,1,0,1,3:2,1,3
14,1. FC Nürnberg,FCN,2,0,2,0,1:1,0,2
15,Werder Bremen,SVW,2,0,1,1,4:5,-1,1
16,Eintracht Frankfurt,SGE,2,0,1,1,3:4,-1,1
17,VfL Wolfsburg,WOB,2,0,1,1,1:2,-1,1
18,SC Freiburg,SCF,2,0,1,1,1:3,-2,1
