#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bor. Mönchengladbach,BMG,1,1,0,0,3:0,3,3
2,Bayer Leverkusen,B04,1,1,0,0,3:1,2,3
3,MSV Duisburg,MSV,1,1,0,0,2:1,1,3
3,VfB Stuttgart,VFB,1,1,0,0,2:1,1,3
5,Hertha BSC,BSC,1,1,0,0,1:0,1,3
6,1. FC Nürnberg,FCN,1,0,1,0,1:1,0,1
7,1. FC Kaiserslautern,FCK,0,0,0,0,0:0,0,0
7,Bayern München,FCB,0,0,0,0,0:0,0,0
7,Borussia Dortmund,BVB,0,0,0,0,0:0,0,0
7,Eintracht Frankfurt,SGE,0,0,0,0,0:0,0,0
7,FC Schalke 04,S04,0,0,0,0,0:0,0,0
7,Hamburger SV,HSV,0,0,0,0,0:0,0,0
7,FC Hansa Rostock,ROS,0,0,0,0,0:0,0,0
7,SC Freiburg,SCF,0,0,0,0,0:0,0,0
7,Werder Bremen,SVW,0,0,0,0,0:0,0,0
16,TSV 1860 München,M60,1,0,0,1,1:2,-1,0
16,VfL Bochum,BOC,1,0,0,1,1:2,-1,0
18,VfL Wolfsburg,WOB,1,0,0,1,0:1,-1,0
