#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,13,3,0,44:13,31,42
2,Borussia Dortmund,BVB,16,13,2,1,32:9,23,41
3,Hertha BSC,BSC,16,13,1,2,32:9,23,40
4,Bayer Leverkusen,B04,16,9,6,1,32:13,19,33
5,1. FC Kaiserslautern,FCK,16,10,3,3,30:18,12,33
6,VfL Wolfsburg,WOB,16,9,5,2,34:17,17,32
7,MSV Duisburg,MSV,16,8,5,3,26:17,9,29
8,Hamburger SV,HSV,16,8,5,3,22:13,9,29
9,VfB Stuttgart,VFB,16,7,5,4,24:15,9,26
10,FC Hansa Rostock,ROS,16,7,5,4,29:21,8,26
11,TSV 1860 München,M60,16,7,4,5,24:18,6,25
12,Eintracht Frankfurt,SGE,16,5,6,5,21:20,1,21
13,SC Freiburg,SCF,16,5,6,5,17:16,1,21
14,FC Schalke 04,S04,16,5,6,5,18:20,-2,21
15,1. FC Nürnberg,FCN,16,3,11,2,22:21,1,20
16,VfL Bochum,BOC,16,5,3,8,19:25,-6,18
17,Bor. Mönchengladbach,BMG,16,4,4,8,25:33,-8,16
18,Werder Bremen,SVW,16,3,6,7,19:23,-4,15
