#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,5,5,0,0,13:2,11,15
2,Bayern München,FCB,5,4,1,0,20:7,13,13
3,Borussia Dortmund,BVB,5,4,0,1,9:3,6,12
4,Hamburger SV,HSV,5,3,2,0,8:3,5,11
5,VfB Stuttgart,VFB,5,3,1,1,10:4,6,10
6,1. FC Kaiserslautern,FCK,5,3,1,1,12:10,2,10
7,TSV 1860 München,M60,5,3,0,2,10:7,3,9
8,MSV Duisburg,MSV,5,2,3,0,7:4,3,9
9,Bayer Leverkusen,B04,5,2,2,1,10:7,3,8
10,FC Hansa Rostock,ROS,5,2,2,1,10:8,2,8
11,VfL Bochum,BOC,5,2,1,2,6:5,1,7
12,Eintracht Frankfurt,SGE,5,2,1,2,9:9,0,7
13,VfL Wolfsburg,WOB,5,1,2,2,5:6,-1,5
14,FC Schalke 04,S04,5,1,2,2,5:7,-2,5
15,SC Freiburg,SCF,5,0,4,1,5:7,-2,4
16,1. FC Nürnberg,FCN,5,0,4,1,5:9,-4,4
17,Bor. Mönchengladbach,BMG,5,1,1,3,8:14,-6,4
18,Werder Bremen,SVW,5,0,2,3,7:10,-3,2
