#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,3,3,0,0,14:5,9,9
2,Hertha BSC,BSC,3,3,0,0,6:1,5,9
3,Hamburger SV,HSV,3,2,1,0,3:1,2,7
4,VfB Stuttgart,VFB,3,2,0,1,6:2,4,6
5,Bayer Leverkusen,B04,3,2,0,1,7:4,3,6
6,TSV 1860 München,M60,3,2,0,1,6:3,3,6
7,Borussia Dortmund,BVB,3,2,0,1,5:2,3,6
8,1. FC Kaiserslautern,FCK,3,2,0,1,8:7,1,6
9,MSV Duisburg,MSV,3,1,2,0,5:4,1,5
10,Bor. Mönchengladbach,BMG,3,1,1,1,6:4,2,4
11,FC Hansa Rostock,ROS,3,1,1,1,6:5,1,4
12,Eintracht Frankfurt,SGE,3,1,1,1,6:6,0,4
13,FC Schalke 04,S04,3,1,1,1,3:3,0,4
14,VfL Bochum,BOC,3,1,0,2,4:4,0,3
15,1. FC Nürnberg,FCN,3,0,3,0,2:2,0,3
16,SC Freiburg,SCF,3,0,2,1,3:5,-2,2
17,Werder Bremen,SVW,3,0,1,2,4:6,-2,1
18,VfL Wolfsburg,WOB,3,0,1,2,3:6,-3,1
