#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,8,7,1,0,27:8,19,22
2,Borussia Dortmund,BVB,8,7,0,1,17:4,13,21
3,Hertha BSC,BSC,8,7,0,1,15:3,12,21
4,1. FC Kaiserslautern,FCK,8,6,1,1,18:11,7,19
5,Bayer Leverkusen,B04,9,5,3,1,18:7,11,18
6,MSV Duisburg,MSV,8,4,4,0,13:6,7,16
7,TSV 1860 München,M60,8,5,1,2,14:8,6,16
8,Hamburger SV,HSV,8,4,3,1,13:6,7,15
9,VfL Wolfsburg,WOB,8,4,2,2,18:9,9,14
10,VfB Stuttgart,VFB,8,4,2,2,15:8,7,14
11,VfL Bochum,BOC,8,3,2,3,11:12,-1,11
12,FC Hansa Rostock,ROS,8,2,4,2,14:13,1,10
13,Eintracht Frankfurt,SGE,8,3,1,4,13:14,-1,10
14,FC Schalke 04,S04,7,2,2,3,8:9,-1,8
15,SC Freiburg,SCF,8,1,4,3,8:10,-2,7
16,1. FC Nürnberg,FCN,8,0,7,1,10:14,-4,7
17,Bor. Mönchengladbach,BMG,8,2,1,5,11:18,-7,7
18,Werder Bremen,SVW,8,1,3,4,12:13,-1,6
