#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,6,6,0,0,19:6,13,18
2,Bayer Leverkusen,B04,5,5,0,0,13:1,12,15
3,VfL Wolfsburg,WOB,6,5,0,1,17:7,10,15
4,VfB Stuttgart,VFB,6,4,2,0,8:1,7,14
5,Bayern München,FCB,5,4,1,0,16:6,10,13
6,Werder Bremen,SVW,6,4,1,1,16:10,6,13
7,TSV 1860 München,M60,6,4,1,1,8:6,2,13
8,VfL Bochum,BOC,5,3,2,0,11:3,8,11
9,SC Freiburg,SCF,5,3,1,1,11:8,3,10
10,FC Schalke 04,S04,6,2,3,1,7:6,1,9
11,1. FC Kaiserslautern,FCK,6,2,2,2,7:4,3,8
12,Hamburger SV,HSV,5,2,1,2,6:9,-3,7
13,Hannover 96,H96,5,1,3,1,10:9,1,6
14,Bor. Mönchengladbach,BMG,6,1,3,2,4:6,-2,6
15,1. FC Köln,KOE,6,2,0,4,7:11,-4,6
16,Eintracht Frankfurt,SGE,5,1,1,3,4:6,-2,4
17,FC Hansa Rostock,ROS,5,1,0,4,4:7,-3,3
18,Hertha BSC,BSC,5,0,2,3,4:11,-7,2
