#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,12,3,0,40:16,24,39
2,Werder Bremen,SVW,15,10,4,1,34:15,19,34
3,Borussia Dortmund,BVB,15,10,3,2,32:14,18,33
4,VfL Bochum,BOC,15,9,5,1,24:5,19,32
5,Bayer Leverkusen,B04,15,10,1,4,39:18,21,31
6,VfB Stuttgart,VFB,15,8,6,1,25:11,14,30
7,VfL Wolfsburg,WOB,15,10,0,5,36:24,12,30
8,Hamburger SV,HSV,15,9,3,3,29:20,9,30
9,SC Freiburg,SCF,15,9,2,4,28:24,4,29
10,FC Hansa Rostock,ROS,15,8,1,6,28:17,11,25
11,1. FC Kaiserslautern,FCK,14,7,3,4,19:14,5,24
12,FC Schalke 04,S04,15,5,7,3,21:15,6,22
13,Bor. Mönchengladbach,BMG,15,5,6,4,16:15,1,21
14,Eintracht Frankfurt,SGE,16,5,4,7,22:22,0,19
15,Hannover 96,H96,15,4,6,5,24:26,-2,18
16,Hertha BSC,BSC,15,4,6,5,17:21,-4,18
17,1. FC Köln,KOE,15,5,2,8,17:21,-4,17
18,TSV 1860 München,M60,15,5,2,8,14:23,-9,17
