#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,10,3,0,37:15,22,33
2,Werder Bremen,SVW,14,10,3,1,34:15,19,33
3,Borussia Dortmund,BVB,14,9,3,2,30:14,16,30
4,SC Freiburg,SCF,14,9,2,3,28:23,5,29
5,VfL Bochum,BOC,13,8,4,1,20:5,15,28
6,VfB Stuttgart,VFB,14,7,6,1,22:10,12,27
7,Hamburger SV,HSV,13,8,3,2,25:16,9,27
8,VfL Wolfsburg,WOB,14,9,0,5,32:24,8,27
9,Bayer Leverkusen,B04,13,8,1,4,30:18,12,25
10,FC Hansa Rostock,ROS,13,7,1,5,24:14,10,22
11,FC Schalke 04,S04,14,5,7,2,19:12,7,22
12,1. FC Kaiserslautern,FCK,13,6,3,4,16:12,4,21
13,Bor. Mönchengladbach,BMG,13,5,5,3,15:12,3,20
14,1. FC Köln,KOE,14,5,2,7,16:19,-3,17
15,TSV 1860 München,M60,14,5,2,7,13:21,-8,17
16,Eintracht Frankfurt,SGE,14,4,4,6,19:21,-2,16
17,Hannover 96,H96,13,3,6,4,23:25,-2,15
18,Hertha BSC,BSC,13,2,6,5,13:21,-8,12
