#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,8,6,2,0,22:9,13,20
2,Bayer Leverkusen,B04,7,6,1,0,18:4,14,19
3,SC Freiburg,SCF,8,6,1,1,19:12,7,19
4,VfL Wolfsburg,WOB,8,6,0,2,22:11,11,18
5,VfB Stuttgart,VFB,8,5,3,0,11:2,9,18
6,Bayern München,FCB,7,5,2,0,22:9,13,17
7,Werder Bremen,SVW,8,5,2,1,20:12,8,17
8,VfL Bochum,BOC,7,4,3,0,15:3,12,15
9,TSV 1860 München,M60,8,4,1,3,9:11,-2,13
10,FC Schalke 04,S04,8,3,3,2,9:8,1,12
11,1. FC Kaiserslautern,FCK,7,3,2,2,11:6,5,11
12,Hamburger SV,HSV,7,3,2,2,10:11,-1,11
13,FC Hansa Rostock,ROS,7,3,0,4,10:8,2,9
14,Hannover 96,H96,7,2,3,2,14:14,0,9
15,Bor. Mönchengladbach,BMG,7,2,3,2,6:7,-1,9
16,Eintracht Frankfurt,SGE,8,2,2,4,9:12,-3,8
17,1. FC Köln,KOE,8,2,1,5,7:12,-5,7
18,Hertha BSC,BSC,7,1,2,4,7:15,-8,5
