#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,13,3,1,43:19,24,42
2,Borussia Dortmund,BVB,17,12,3,2,39:16,23,39
3,VfL Bochum,BOC,17,11,5,1,30:6,24,38
4,Bayer Leverkusen,B04,17,12,1,4,43:18,25,37
5,Werder Bremen,SVW,17,11,4,2,42:21,21,37
6,Hamburger SV,HSV,17,11,3,3,33:22,11,36
7,VfB Stuttgart,VFB,17,9,7,1,29:13,16,34
8,VfL Wolfsburg,WOB,17,11,1,5,38:25,13,34
9,SC Freiburg,SCF,17,10,3,4,32:25,7,33
10,FC Hansa Rostock,ROS,17,10,1,6,34:18,16,31
11,1. FC Kaiserslautern,FCK,17,8,5,4,25:19,6,29
12,FC Schalke 04,S04,17,7,7,3,28:16,12,28
13,Bor. Mönchengladbach,BMG,17,7,6,4,21:16,5,27
14,Hertha BSC,BSC,17,6,6,5,26:24,2,24
15,Hannover 96,H96,17,5,7,5,27:26,1,22
16,Eintracht Frankfurt,SGE,17,6,4,7,25:24,1,22
17,1. FC Köln,KOE,17,6,2,9,22:23,-1,20
18,TSV 1860 München,M60,17,5,4,8,16:25,-9,19
