#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,10,7,2,1,27:12,15,23
2,SC Freiburg,SCF,10,7,1,2,20:18,2,22
3,VfL Bochum,BOC,9,6,3,0,17:3,14,21
4,VfL Wolfsburg,WOB,9,7,0,2,24:12,12,21
5,Borussia Dortmund,BVB,10,6,3,1,23:11,12,21
6,VfB Stuttgart,VFB,10,6,3,1,15:5,10,21
7,Bayern München,FCB,8,6,2,0,23:9,14,20
8,Bayer Leverkusen,B04,8,6,1,1,19:7,12,19
9,TSV 1860 München,M60,10,5,1,4,12:14,-2,16
10,Hamburger SV,HSV,8,4,2,2,14:12,2,14
11,Hannover 96,H96,9,3,4,2,19:18,1,13
12,FC Schalke 04,S04,9,3,4,2,10:9,1,13
13,1. FC Köln,KOE,10,4,1,5,11:12,-1,13
14,Bor. Mönchengladbach,BMG,8,3,3,2,8:8,0,12
15,1. FC Kaiserslautern,FCK,8,3,2,3,11:8,3,11
16,FC Hansa Rostock,ROS,8,3,1,4,11:9,2,10
17,Eintracht Frankfurt,SGE,10,2,3,5,12:16,-4,9
18,Hertha BSC,BSC,8,1,3,4,8:16,-8,6
