#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,7,6,1,0,21:8,13,19
2,Bayer Leverkusen,B04,6,6,0,0,16:2,14,18
3,VfB Stuttgart,VFB,7,5,2,0,11:2,9,17
4,Bayern München,FCB,6,5,1,0,20:7,13,16
5,Werder Bremen,SVW,7,5,1,1,19:11,8,16
6,SC Freiburg,SCF,7,5,1,1,15:10,5,16
7,VfL Wolfsburg,WOB,7,5,0,2,18:10,8,15
8,VfL Bochum,BOC,6,4,2,0,15:3,12,14
9,TSV 1860 München,M60,7,4,1,2,8:7,1,13
10,1. FC Kaiserslautern,FCK,7,3,2,2,11:6,5,11
11,Hamburger SV,HSV,6,3,1,2,9:10,-1,10
12,FC Schalke 04,S04,7,2,3,2,7:7,0,9
13,FC Hansa Rostock,ROS,6,2,0,4,8:7,1,6
14,Bor. Mönchengladbach,BMG,6,1,3,2,4:6,-2,6
15,Hannover 96,H96,6,1,3,2,11:14,-3,6
16,1. FC Köln,KOE,7,2,0,5,7:12,-5,6
17,Hertha BSC,BSC,6,1,2,3,6:12,-6,5
18,Eintracht Frankfurt,SGE,6,1,1,4,4:8,-4,4
