#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,13,10,2,1,33:14,19,32
2,Bayern München,FCB,12,9,3,0,32:13,19,30
3,VfL Bochum,BOC,12,8,4,0,19:3,16,28
4,Borussia Dortmund,BVB,13,8,3,2,26:13,13,27
5,VfL Wolfsburg,WOB,13,9,0,4,31:19,12,27
6,VfB Stuttgart,VFB,13,7,5,1,18:6,12,26
7,SC Freiburg,SCF,13,8,2,3,25:23,2,26
8,Hamburger SV,HSV,12,7,3,2,22:14,8,24
9,Bayer Leverkusen,B04,12,7,1,4,26:17,9,22
10,1. FC Kaiserslautern,FCK,12,6,3,3,16:10,6,21
11,FC Hansa Rostock,ROS,12,6,1,5,21:13,8,19
12,FC Schalke 04,S04,13,4,7,2,15:11,4,19
13,Bor. Mönchengladbach,BMG,12,5,4,3,15:12,3,19
14,TSV 1860 München,M60,13,5,2,6,13:19,-6,17
15,Eintracht Frankfurt,SGE,13,4,4,5,19:18,1,16
16,Hannover 96,H96,12,3,5,4,22:24,-2,14
17,1. FC Köln,KOE,13,4,2,7,14:19,-5,14
18,Hertha BSC,BSC,12,2,5,5,12:20,-8,11
