#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,8,6,2,0,15:3,12,20
2,Borussia Dortmund,BVB,8,6,1,1,21:7,14,19
3,Bayer Leverkusen,B04,8,6,1,1,18:8,10,19
4,Bor. Mönchengladbach,BMG,8,4,1,3,19:13,6,13
5,Hannover 96,H96,8,4,1,3,11:11,0,13
6,Hertha BSC,BSC,8,3,3,2,14:9,5,12
7,VfB Stuttgart,VFB,8,3,2,3,16:10,6,11
8,FC Schalke 04,S04,8,3,2,3,14:17,-3,11
9,Werder Bremen,SVW,8,3,2,3,9:12,-3,11
10,1899 Hoffenheim,TSG,8,2,4,2,20:20,0,10
11,1. FSV Mainz 05,M05,8,3,1,4,12:17,-5,10
12,FC Augsburg,FCA,8,3,1,4,9:15,-6,10
13,Eintracht Frankfurt,SGE,8,2,3,3,11:13,-2,9
14,VfL Wolfsburg,WOB,8,3,0,5,9:11,-2,9
15,Hamburger SV,HSV,8,2,2,4,17:19,-2,8
16,1. FC Nürnberg,FCN,8,0,5,3,9:17,-8,5
17,SC Freiburg,SCF,8,0,4,4,9:18,-9,4
18,Eintracht Braunschweig,BNS,8,1,1,6,5:18,-13,4
