#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,18,16,2,0,46:9,37,50
2,Bayer Leverkusen,B04,18,12,1,5,34:19,15,37
3,Borussia Dortmund,BVB,18,10,3,5,40:22,18,33
4,Bor. Mönchengladbach,BMG,18,10,3,5,35:21,14,33
5,FC Schalke 04,S04,18,9,4,5,35:28,7,31
6,VfL Wolfsburg,WOB,18,9,3,6,29:22,7,30
7,Hertha BSC,BSC,18,8,4,6,27:21,6,28
8,1. FSV Mainz 05,M05,18,8,3,7,27:32,-5,27
9,FC Augsburg,FCA,18,7,4,7,23:27,-4,25
10,Hannover 96,H96,18,6,3,9,26:32,-6,21
11,Werder Bremen,SVW,18,5,5,8,22:37,-15,20
12,VfB Stuttgart,VFB,18,5,4,9,31:35,-4,19
13,1899 Hoffenheim,TSG,18,4,6,8,36:42,-6,18
14,Eintracht Frankfurt,SGE,18,4,6,8,21:29,-8,18
15,SC Freiburg,SCF,18,4,5,9,19:33,-14,17
16,Hamburger SV,HSV,18,4,4,10,33:41,-8,16
17,1. FC Nürnberg,FCN,18,1,11,6,21:33,-12,14
18,Eintracht Braunschweig,BNS,18,3,3,12,10:32,-22,12
