#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,33,28,3,2,93:23,70,87
2,Borussia Dortmund,BVB,33,21,5,7,76:38,38,68
3,FC Schalke 04,S04,33,18,7,8,59:42,17,61
4,Bayer Leverkusen,B04,33,18,4,11,58:40,18,58
5,VfL Wolfsburg,WOB,33,17,6,10,60:49,11,57
6,Bor. Mönchengladbach,BMG,33,16,7,10,58:40,18,55
7,1. FSV Mainz 05,M05,33,15,5,13,49:52,-3,50
8,FC Augsburg,FCA,33,14,7,12,45:46,-1,49
9,1899 Hoffenheim,TSG,33,10,11,12,69:69,0,41
10,Hertha BSC,BSC,33,11,8,14,40:44,-4,41
11,Hannover 96,H96,33,11,6,16,43:57,-14,39
12,Werder Bremen,SVW,33,10,9,14,41:64,-23,39
13,Eintracht Frankfurt,SGE,33,9,9,15,39:55,-16,36
14,SC Freiburg,SCF,33,9,9,15,41:58,-17,36
15,VfB Stuttgart,VFB,33,8,8,17,49:61,-12,32
16,Hamburger SV,HSV,33,7,6,20,49:72,-23,27
17,1. FC Nürnberg,FCN,33,5,11,17,36:66,-30,26
18,Eintracht Braunschweig,BNS,33,6,7,20,28:57,-29,25
