#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,14,2,0,42:8,34,44
2,Bayer Leverkusen,B04,16,12,1,3,32:15,17,37
3,Borussia Dortmund,BVB,16,10,2,4,37:18,19,32
4,Bor. Mönchengladbach,BMG,16,10,2,4,33:17,16,32
5,VfL Wolfsburg,WOB,16,9,2,5,26:17,9,29
6,FC Schalke 04,S04,16,8,3,5,32:28,4,27
7,Hertha BSC,BSC,16,7,4,5,25:19,6,25
8,FC Augsburg,FCA,16,7,2,7,20:24,-4,23
9,1. FSV Mainz 05,M05,16,6,3,7,22:29,-7,21
10,VfB Stuttgart,VFB,16,5,4,7,29:31,-2,19
11,1899 Hoffenheim,TSG,16,4,6,6,36:37,-1,18
12,Hannover 96,H96,16,5,3,8,22:29,-7,18
13,Hamburger SV,HSV,16,4,4,8,31:35,-4,16
14,Werder Bremen,SVW,16,4,4,8,21:37,-16,16
15,Eintracht Frankfurt,SGE,16,3,5,8,19:28,-9,14
16,SC Freiburg,SCF,16,2,5,9,14:30,-16,11
17,1. FC Nürnberg,FCN,16,0,10,6,17:33,-16,10
18,Eintracht Braunschweig,BNS,16,2,2,12,9:32,-23,8
