#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,25,23,2,0,74:12,62,71
2,Borussia Dortmund,BVB,25,15,3,7,56:29,27,48
3,FC Schalke 04,S04,25,14,5,6,48:36,12,47
4,Bayer Leverkusen,B04,25,14,2,9,41:29,12,44
5,1. FSV Mainz 05,M05,25,12,5,8,37:38,-1,41
6,VfL Wolfsburg,WOB,25,12,4,9,42:39,3,40
7,Bor. Mönchengladbach,BMG,25,11,6,8,43:32,11,39
8,FC Augsburg,FCA,25,11,5,9,38:36,2,38
9,Hertha BSC,BSC,25,10,6,9,35:31,4,36
10,1899 Hoffenheim,TSG,25,7,8,10,54:56,-2,29
11,Hannover 96,H96,25,8,5,12,34:43,-9,29
12,Werder Bremen,SVW,25,7,8,10,29:47,-18,29
13,Eintracht Frankfurt,SGE,25,6,8,11,28:44,-16,26
14,Hamburger SV,HSV,25,6,5,14,41:54,-13,23
15,1. FC Nürnberg,FCN,25,4,11,10,28:44,-16,23
16,SC Freiburg,SCF,25,5,7,13,26:46,-20,22
17,VfB Stuttgart,VFB,25,5,6,14,39:52,-13,21
18,Eintracht Braunschweig,BNS,25,4,6,15,20:45,-25,18
