#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,24,22,2,0,72:11,61,68
2,Borussia Dortmund,BVB,24,15,3,6,55:27,28,48
3,Bayer Leverkusen,B04,24,14,2,8,40:27,13,44
4,FC Schalke 04,S04,24,13,5,6,46:35,11,44
5,VfL Wolfsburg,WOB,24,12,3,9,41:38,3,39
6,FC Augsburg,FCA,24,11,5,8,37:34,3,38
7,1. FSV Mainz 05,M05,24,11,5,8,33:36,-3,38
8,Bor. Mönchengladbach,BMG,24,10,6,8,41:31,10,36
9,Hertha BSC,BSC,24,10,6,8,35:28,7,36
10,1899 Hoffenheim,TSG,24,7,8,9,52:52,0,29
11,Werder Bremen,SVW,24,7,7,10,28:46,-18,28
12,Hannover 96,H96,24,7,5,12,31:43,-12,26
13,Eintracht Frankfurt,SGE,24,6,8,10,27:40,-13,26
14,1. FC Nürnberg,FCN,24,4,11,9,27:42,-15,23
15,VfB Stuttgart,VFB,24,5,5,14,38:51,-13,20
16,Hamburger SV,HSV,24,5,5,14,39:53,-14,20
17,SC Freiburg,SCF,24,4,7,13,22:45,-23,19
18,Eintracht Braunschweig,BNS,24,4,5,15,19:44,-25,17
