#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,4,4,0,0,9:2,7,12
2,Bayern München,FCB,4,3,1,0,7:2,5,10
3,Bayer Leverkusen,B04,4,3,0,1,8:5,3,9
3,Hannover 96,H96,4,3,0,1,8:5,3,9
5,1. FSV Mainz 05,M05,4,3,0,1,8:7,1,9
6,Hertha BSC,BSC,4,2,1,1,9:5,4,7
7,Bor. Mönchengladbach,BMG,4,2,0,2,10:8,2,6
8,VfL Wolfsburg,WOB,4,2,0,2,6:4,2,6
9,Werder Bremen,SVW,4,2,0,2,3:5,-2,6
10,FC Augsburg,FCA,4,2,0,2,3:6,-3,6
11,1899 Hoffenheim,TSG,4,1,2,1,12:12,0,5
12,Hamburger SV,HSV,4,1,1,2,8:9,-1,4
13,FC Schalke 04,S04,4,1,1,2,6:9,-3,4
14,VfB Stuttgart,VFB,4,1,0,3,9:8,1,3
15,Eintracht Frankfurt,SGE,4,1,0,3,4:9,-5,3
16,SC Freiburg,SCF,4,0,2,2,6:9,-3,2
17,1. FC Nürnberg,FCN,4,0,2,2,4:7,-3,2
18,Eintracht Braunschweig,BNS,4,0,0,4,1:9,-8,0
