#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,5,5,0,0,15:4,11,15
2,Bayern München,FCB,5,4,1,0,9:2,7,13
3,Bayer Leverkusen,B04,5,4,0,1,11:6,5,12
4,Hannover 96,H96,5,3,0,2,8:7,1,9
5,1. FSV Mainz 05,M05,5,3,0,2,8:8,0,9
6,FC Augsburg,FCA,5,3,0,2,5:7,-2,9
7,1899 Hoffenheim,TSG,5,2,2,1,14:13,1,8
8,Hertha BSC,BSC,5,2,1,2,9:6,3,7
9,FC Schalke 04,S04,5,2,1,2,7:9,-2,7
10,VfB Stuttgart,VFB,5,2,0,3,10:8,2,6
11,Bor. Mönchengladbach,BMG,5,2,0,3,11:10,1,6
12,VfL Wolfsburg,WOB,5,2,0,3,7:7,0,6
13,Eintracht Frankfurt,SGE,5,2,0,3,7:9,-2,6
14,Werder Bremen,SVW,5,2,0,3,3:8,-5,6
15,Hamburger SV,HSV,5,1,1,3,10:15,-5,4
16,1. FC Nürnberg,FCN,5,0,3,2,5:8,-3,3
17,SC Freiburg,SCF,5,0,2,3,7:11,-4,2
18,Eintracht Braunschweig,BNS,5,0,1,4,2:10,-8,1
