#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,2,2,0,0,6:1,5,6
2,Bayer Leverkusen,B04,2,2,0,0,4:1,3,6
2,Bayern München,FCB,2,2,0,0,4:1,3,6
4,1. FSV Mainz 05,M05,2,2,0,0,5:3,2,6
5,Werder Bremen,SVW,2,2,0,0,2:0,2,6
6,Hertha BSC,BSC,2,1,1,0,8:3,5,4
7,1899 Hoffenheim,TSG,2,1,1,0,7:3,4,4
8,VfL Wolfsburg,WOB,2,1,0,1,4:2,2,3
9,Bor. Mönchengladbach,BMG,2,1,0,1,4:3,1,3
10,Hannover 96,H96,2,1,0,1,2:3,-1,3
11,1. FC Nürnberg,FCN,2,0,2,0,4:4,0,2
12,Hamburger SV,HSV,2,0,1,1,4:8,-4,1
13,FC Schalke 04,S04,2,0,1,1,3:7,-4,1
14,VfB Stuttgart,VFB,2,0,0,2,2:4,-2,0
15,Eintracht Braunschweig,BNS,2,0,0,2,1:3,-2,0
16,SC Freiburg,SCF,2,0,0,2,2:5,-3,0
17,FC Augsburg,FCA,2,0,0,2,0:5,-5,0
18,Eintracht Frankfurt,SGE,2,0,0,2,1:7,-6,0
