#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,32,27,3,2,89:22,67,84
2,Borussia Dortmund,BVB,32,20,5,7,73:36,37,65
3,FC Schalke 04,S04,32,17,7,8,57:42,15,58
4,Bayer Leverkusen,B04,32,17,4,11,56:40,16,55
5,VfL Wolfsburg,WOB,32,16,6,10,58:48,10,54
6,Bor. Mönchengladbach,BMG,32,15,7,10,55:39,16,52
7,1. FSV Mainz 05,M05,32,15,5,12,48:49,-1,50
8,FC Augsburg,FCA,32,13,7,12,44:46,-2,46
9,1899 Hoffenheim,TSG,32,10,11,11,67:66,1,41
10,Hertha BSC,BSC,32,11,8,13,40:42,-2,41
11,Eintracht Frankfurt,SGE,32,9,9,14,39:53,-14,36
12,SC Freiburg,SCF,32,9,9,14,41:56,-15,36
13,Hannover 96,H96,32,10,6,16,41:57,-16,36
14,Werder Bremen,SVW,32,9,9,14,39:64,-25,36
15,VfB Stuttgart,VFB,32,8,8,16,48:59,-11,32
16,Hamburger SV,HSV,32,7,6,19,48:68,-20,27
17,1. FC Nürnberg,FCN,32,5,11,16,36:64,-28,26
18,Eintracht Braunschweig,BNS,32,6,7,19,28:56,-28,25
