#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,15,2,0,44:9,35,47
2,Bayer Leverkusen,B04,17,12,1,4,32:16,16,37
3,Bor. Mönchengladbach,BMG,17,10,3,4,35:19,16,33
4,Borussia Dortmund,BVB,17,10,2,5,38:20,18,32
5,VfL Wolfsburg,WOB,17,9,3,5,28:19,9,30
6,Hertha BSC,BSC,17,8,4,5,27:20,7,28
7,FC Schalke 04,S04,17,8,4,5,32:28,4,28
8,FC Augsburg,FCA,17,7,3,7,21:25,-4,24
9,1. FSV Mainz 05,M05,17,7,3,7,25:31,-6,24
10,VfB Stuttgart,VFB,17,5,4,8,30:33,-3,19
11,Werder Bremen,SVW,17,5,4,8,22:37,-15,19
12,1899 Hoffenheim,TSG,17,4,6,7,36:38,-2,18
13,Hannover 96,H96,17,5,3,9,23:31,-8,18
14,Hamburger SV,HSV,17,4,4,9,33:38,-5,16
15,Eintracht Frankfurt,SGE,17,3,6,8,20:29,-9,15
16,SC Freiburg,SCF,17,3,5,9,16:31,-15,14
17,1. FC Nürnberg,FCN,17,0,11,6,17:33,-16,11
18,Eintracht Braunschweig,BNS,17,3,2,12,10:32,-22,11
