#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,4,3,1,0,11:1,10,10
2,VfL Bochum,BOC,4,2,1,1,8:7,1,7
3,Arminia Bielefeld,DSC,4,2,1,1,7:6,1,7
4,Eintracht Frankfurt,SGE,4,2,1,1,5:4,1,7
5,Hamburger SV,HSV,4,2,1,1,4:3,1,7
6,Werder Bremen,SVW,4,2,1,1,5:7,-2,7
7,FC Schalke 04,S04,4,1,3,0,8:5,3,6
8,MSV Duisburg,MSV,4,2,0,2,7:5,2,6
9,Hertha BSC,BSC,4,2,0,2,5:5,0,6
10,Borussia Dortmund,BVB,4,2,0,2,6:7,-1,6
11,Karlsruher SC,KSC,4,2,0,2,4:5,-1,6
12,Hannover 96,H96,4,2,0,2,5:7,-2,6
13,Bayer Leverkusen,B04,4,1,2,1,4:2,2,5
14,VfL Wolfsburg,WOB,4,1,1,2,6:7,-1,4
15,VfB Stuttgart,VFB,4,1,1,2,4:6,-2,4
16,1. FC Nürnberg,FCN,4,1,1,2,3:5,-2,4
17,Energie Cottbus,FCE,4,0,2,2,2:6,-4,2
18,FC Hansa Rostock,ROS,4,0,0,4,1:7,-6,0
