#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,10,8,2,0,27:4,23,26
2,Werder Bremen,SVW,10,6,2,2,24:16,8,20
3,Hamburger SV,HSV,10,6,2,2,16:8,8,20
4,Karlsruher SC,KSC,10,6,1,3,13:11,2,19
5,FC Schalke 04,S04,10,4,5,1,16:9,7,17
6,Hannover 96,H96,10,5,2,3,15:15,0,17
7,Bayer Leverkusen,B04,10,4,3,3,14:8,6,15
8,Eintracht Frankfurt,SGE,10,4,3,3,12:14,-2,15
9,VfL Wolfsburg,WOB,10,3,4,3,15:15,0,13
10,Hertha BSC,BSC,10,4,1,5,13:15,-2,13
11,Borussia Dortmund,BVB,10,4,1,5,16:19,-3,13
12,Arminia Bielefeld,DSC,10,3,2,5,12:22,-10,11
13,FC Hansa Rostock,ROS,10,3,1,6,11:15,-4,10
14,VfB Stuttgart,VFB,10,3,1,6,11:18,-7,10
15,1. FC Nürnberg,FCN,10,2,3,5,14:17,-3,9
16,VfL Bochum,BOC,10,2,3,5,13:17,-4,9
17,MSV Duisburg,MSV,10,3,0,7,12:17,-5,9
18,Energie Cottbus,FCE,10,0,4,6,6:20,-14,4
