#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,28,17,9,2,52:16,36,60
2,Werder Bremen,SVW,28,15,5,8,60:40,20,50
3,FC Schalke 04,S04,28,13,9,6,42:31,11,48
4,Bayer Leverkusen,B04,28,14,5,9,50:30,20,47
5,Hamburger SV,HSV,28,12,11,5,37:21,16,47
6,VfB Stuttgart,VFB,28,14,3,11,45:43,2,45
7,VfL Wolfsburg,WOB,28,12,7,9,45:39,6,43
8,Eintracht Frankfurt,SGE,28,11,9,8,34:36,-2,42
9,Karlsruher SC,KSC,28,10,8,10,31:36,-5,38
10,Hannover 96,H96,28,10,8,10,40:46,-6,38
11,VfL Bochum,BOC,28,8,10,10,42:45,-3,34
12,Borussia Dortmund,BVB,28,9,7,12,41:50,-9,34
13,Hertha BSC,BSC,28,9,6,13,30:36,-6,33
14,Energie Cottbus,FCE,28,7,8,13,30:43,-13,29
15,FC Hansa Rostock,ROS,28,7,6,15,24:39,-15,27
16,1. FC Nürnberg,FCN,28,6,8,14,31:43,-12,26
17,MSV Duisburg,MSV,28,7,4,17,28:42,-14,25
18,Arminia Bielefeld,DSC,28,6,7,15,26:52,-26,25
