#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,6,4,2,0,16:3,13,14
2,Hertha BSC,BSC,6,4,0,2,10:8,2,12
3,Bayer Leverkusen,B04,6,3,2,1,9:2,7,11
4,Eintracht Frankfurt,SGE,6,3,2,1,7:5,2,11
5,FC Schalke 04,S04,6,2,4,0,12:6,6,10
6,Hamburger SV,HSV,6,3,1,2,6:5,1,10
7,Arminia Bielefeld,DSC,6,3,1,2,11:11,0,10
8,Werder Bremen,SVW,6,3,1,2,9:11,-2,10
9,Borussia Dortmund,BVB,6,3,0,3,11:10,1,9
10,Karlsruher SC,KSC,6,3,0,3,7:10,-3,9
11,VfL Bochum,BOC,6,2,2,2,8:9,-1,8
12,VfL Wolfsburg,WOB,6,2,1,3,9:10,-1,7
13,VfB Stuttgart,VFB,6,2,1,3,8:10,-2,7
14,Hannover 96,H96,6,2,1,3,7:12,-5,7
15,MSV Duisburg,MSV,6,2,0,4,8:9,-1,6
16,1. FC Nürnberg,FCN,6,1,2,3,5:8,-3,5
17,FC Hansa Rostock,ROS,6,1,0,5,5:11,-6,3
18,Energie Cottbus,FCE,6,0,2,4,3:11,-8,2
