#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,1,1,0,0,3:0,3,3
2,Arminia Bielefeld,DSC,1,1,0,0,3:1,2,3
2,MSV Duisburg,MSV,1,1,0,0,3:1,2,3
4,Karlsruher SC,KSC,1,1,0,0,2:0,2,3
5,Eintracht Frankfurt,SGE,1,1,0,0,1:0,1,3
5,Hamburger SV,HSV,1,1,0,0,1:0,1,3
7,FC Schalke 04,S04,1,0,1,0,2:2,0,1
7,VfB Stuttgart,VFB,1,0,1,0,2:2,0,1
7,VfL Bochum,BOC,1,0,1,0,2:2,0,1
7,Werder Bremen,SVW,1,0,1,0,2:2,0,1
11,Bayer Leverkusen,B04,1,0,1,0,0:0,0,1
11,Energie Cottbus,FCE,1,0,1,0,0:0,0,1
13,Hannover 96,H96,1,0,0,1,0:1,-1,0
13,Hertha BSC,BSC,1,0,0,1,0:1,-1,0
15,Borussia Dortmund,BVB,1,0,0,1,1:3,-2,0
15,VfL Wolfsburg,WOB,1,0,0,1,1:3,-2,0
17,1. FC Nürnberg,FCN,1,0,0,1,0:2,-2,0
18,FC Hansa Rostock,ROS,1,0,0,1,0:3,-3,0
