#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,20,12,7,1,37:10,27,43
2,Werder Bremen,SVW,20,12,4,4,46:27,19,40
3,Hamburger SV,HSV,20,10,7,3,29:15,14,37
4,Bayer Leverkusen,B04,20,10,5,5,38:21,17,35
5,FC Schalke 04,S04,20,9,8,3,34:22,12,35
6,Karlsruher SC,KSC,20,9,6,5,25:25,0,33
7,VfL Wolfsburg,WOB,20,8,5,7,35:32,3,29
8,Eintracht Frankfurt,SGE,20,7,8,5,24:25,-1,29
9,Hannover 96,H96,20,8,5,7,30:34,-4,29
10,VfB Stuttgart,VFB,20,9,1,10,29:34,-5,28
11,Hertha BSC,BSC,20,8,2,10,23:28,-5,26
12,Borussia Dortmund,BVB,20,7,4,9,33:36,-3,25
13,VfL Bochum,BOC,20,6,5,9,30:34,-4,23
14,FC Hansa Rostock,ROS,20,6,3,11,19:29,-10,21
15,Arminia Bielefeld,DSC,20,5,3,12,20:42,-22,18
16,1. FC Nürnberg,FCN,20,4,4,12,22:33,-11,16
17,Energie Cottbus,FCE,20,3,7,10,22:35,-13,16
18,MSV Duisburg,MSV,20,4,2,14,20:34,-14,14
