#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,7,5,2,0,21:3,18,17
2,Bayer Leverkusen,B04,7,4,2,1,11:3,8,14
3,FC Schalke 04,S04,7,3,4,0,14:6,8,13
4,Hamburger SV,HSV,7,4,1,2,9:5,4,13
5,Hertha BSC,BSC,7,4,0,3,11:11,0,12
6,Karlsruher SC,KSC,7,4,0,3,8:10,-2,12
7,Eintracht Frankfurt,SGE,7,3,2,2,7:6,1,11
8,Werder Bremen,SVW,7,3,2,2,10:12,-2,11
9,VfB Stuttgart,VFB,7,3,1,3,9:10,-1,10
10,Arminia Bielefeld,DSC,7,3,1,3,11:13,-2,10
11,Hannover 96,H96,7,3,1,3,9:12,-3,10
12,Borussia Dortmund,BVB,7,3,0,4,11:13,-2,9
13,VfL Wolfsburg,WOB,7,2,2,3,10:11,-1,8
14,VfL Bochum,BOC,7,2,2,3,8:10,-2,8
15,MSV Duisburg,MSV,7,2,0,5,8:11,-3,6
16,FC Hansa Rostock,ROS,7,2,0,5,8:12,-4,6
17,1. FC Nürnberg,FCN,7,1,2,4,6:10,-4,5
18,Energie Cottbus,FCE,7,0,2,5,3:16,-13,2
